"geo_code","indic_de","geo","time","values"
"CZ06","Crude rate of natural change of population","Jihovýchod",2003,-1.6
"CZ07","Crude rate of natural change of population","Strední Morava",2003,-1.6
"CZ08","Crude rate of natural change of population","Moravskoslezsko",2003,-1.4
"DE11","Crude rate of natural change of population","Stuttgart",2003,0.6
"DE12","Crude rate of natural change of population","Karlsruhe",2003,-0.9
"DE13","Crude rate of natural change of population","Freiburg",2003,-0.4
"DE14","Crude rate of natural change of population","Tübingen",2003,0.8
"DE21","Crude rate of natural change of population","Oberbayern",2003,0.4
"DE22","Crude rate of natural change of population","Niederbayern",2003,-1.1
"DE23","Crude rate of natural change of population","Oberpfalz",2003,-1.5
"DE24","Crude rate of natural change of population","Oberfranken",2003,-3.1
"DE25","Crude rate of natural change of population","Mittelfranken",2003,-1.7
"DE26","Crude rate of natural change of population","Unterfranken",2003,-1.2
"DE27","Crude rate of natural change of population","Schwaben",2003,-0.6
"DE30","Crude rate of natural change of population","Berlin",2003,-1.3
"DE40","Crude rate of natural change of population","Brandenburg",2003,-3.5
"DE50","Crude rate of natural change of population","Bremen",2003,-3.2
"DE60","Crude rate of natural change of population","Hamburg",2003,-1.3
"DE71","Crude rate of natural change of population","Darmstadt",2003,-0.4
"DE72","Crude rate of natural change of population","Gießen",2003,-1.4
"DE73","Crude rate of natural change of population","Kassel",2003,-3.1
"DE80","Crude rate of natural change of population","Mecklenburg-Vorpommern",2003,-2.8
"DE91","Crude rate of natural change of population","Braunschweig",2003,-3.4
"DE92","Crude rate of natural change of population","Hannover",2003,-2.7
"DE93","Crude rate of natural change of population","Lüneburg",2003,-1.7
"DE94","Crude rate of natural change of population","Weser-Ems",2003,-0.2
"DEA1","Crude rate of natural change of population","Düsseldorf",2003,-2.9
"DEA2","Crude rate of natural change of population","Köln",2003,-0.6
"DEA3","Crude rate of natural change of population","Münster",2003,-1
"DEA4","Crude rate of natural change of population","Detmold",2003,-0.5
"DEA5","Crude rate of natural change of population","Arnsberg",2003,-2.5
"DEB1","Crude rate of natural change of population","Koblenz",2003,-2.9
"DEB2","Crude rate of natural change of population","Trier",2003,-2.1
"DEB3","Crude rate of natural change of population","Rheinhessen-Pfalz",2003,-2
"DEC0","Crude rate of natural change of population","Saarland",2003,-5
"DED2","Crude rate of natural change of population","Dresden",2003,-3.3
"DEE0","Crude rate of natural change of population","Sachsen-Anhalt",2003,-5
"DEF0","Crude rate of natural change of population","Schleswig-Holstein",2003,-2.2
"DEG0","Crude rate of natural change of population","Thüringen",2003,-3.9
"EE00","Crude rate of natural change of population","Eesti",2003,-3.7
"EL11","Crude rate of natural change of population","Anatoliki Makedonia, Thraki (NUTS 2010)",2003,-1
"EL12","Crude rate of natural change of population","Kentriki Makedonia (NUTS 2010)",2003,0.8
"EL13","Crude rate of natural change of population","Dytiki Makedonia (NUTS 2010)",2003,-1
"EL14","Crude rate of natural change of population","Thessalia (NUTS 2010)",2003,-1.2
"EL21","Crude rate of natural change of population","Ipeiros (NUTS 2010)",2003,-3.2
"EL22","Crude rate of natural change of population","Ionia Nisia (NUTS 2010)",2003,-2.8
"EL23","Crude rate of natural change of population","Dytiki Ellada (NUTS 2010)",2003,-1.2
"EL24","Crude rate of natural change of population","Sterea Ellada (NUTS 2010)",2003,-2.4
"EL25","Crude rate of natural change of population","Peloponnisos (NUTS 2010)",2003,-3.5
"EL30","Crude rate of natural change of population","Attiki",2003,1
"EL41","Crude rate of natural change of population","Voreio Aigaio",2003,-4.4
"EL42","Crude rate of natural change of population","Notio Aigaio",2003,2.7
"EL43","Crude rate of natural change of population","Kriti",2003,1.8
"EL51","Crude rate of natural change of population","Anatoliki Makedonia, Thraki",2003,-1
"EL52","Crude rate of natural change of population","Kentriki Makedonia",2003,0.8
"EL53","Crude rate of natural change of population","Dytiki Makedonia",2003,-1
"EL54","Crude rate of natural change of population","Ipeiros",2003,-3.2
"EL61","Crude rate of natural change of population","Thessalia",2003,-1.2
"EL62","Crude rate of natural change of population","Ionia Nisia",2003,-2.8
"EL63","Crude rate of natural change of population","Dytiki Ellada",2003,-1.2
"EL64","Crude rate of natural change of population","Sterea Ellada",2003,-2.4
"EL65","Crude rate of natural change of population","Peloponnisos",2003,-3.5
"ES11","Crude rate of natural change of population","Galicia",2003,-3.4
"ES12","Crude rate of natural change of population","Principado de Asturias",2003,-5.2
"ES13","Crude rate of natural change of population","Cantabria",2003,-1.3
"ES21","Crude rate of natural change of population","País Vasco",2003,0.1
"ES22","Crude rate of natural change of population","Comunidad Foral de Navarra",2003,1.6
"ES23","Crude rate of natural change of population","La Rioja",2003,0.3
"ES24","Crude rate of natural change of population","Aragón",2003,-2.1
"ES30","Crude rate of natural change of population","Comunidad de Madrid",2003,4.5
"ES41","Crude rate of natural change of population","Castilla y León",2003,-3.2
"ES42","Crude rate of natural change of population","Castilla-la Mancha",2003,0
"ES43","Crude rate of natural change of population","Extremadura",2003,-0.8
"ES51","Crude rate of natural change of population","Cataluña",2003,1.8
"ES52","Crude rate of natural change of population","Comunidad Valenciana",2003,1.4
"ES53","Crude rate of natural change of population","Illes Balears",2003,2.8
"ES61","Crude rate of natural change of population","Andalucía",2003,2.8
"ES62","Crude rate of natural change of population","Región de Murcia",2003,5.2
"ES63","Crude rate of natural change of population","Ciudad Autónoma de Ceuta (ES)",2003,9.8
"ES64","Crude rate of natural change of population","Ciudad Autónoma de Melilla (ES)",2003,12.3
"ES70","Crude rate of natural change of population","Canarias (ES)",2003,3.7
"FI19","Crude rate of natural change of population","Länsi-Suomi",2003,0.6
"FI1B","Crude rate of natural change of population","Helsinki-Uusimaa",2003,4.7
"FI1C","Crude rate of natural change of population","Etelä-Suomi",2003,-0.8
"FI1D","Crude rate of natural change of population","Pohjois- ja Itä-Suomi",2003,0.8
"FI20","Crude rate of natural change of population","Åland",2003,-0.2
"FR10","Crude rate of natural change of population","Île de France",2003,8.5
"FR21","Crude rate of natural change of population","Champagne-Ardenne",2003,2.3
"FR22","Crude rate of natural change of population","Picardie",2003,3.8
"FR23","Crude rate of natural change of population","Haute-Normandie",2003,3.8
"FR24","Crude rate of natural change of population","Centre (FR)",2003,1.4
"FR25","Crude rate of natural change of population","Basse-Normandie",2003,2.2
"FR26","Crude rate of natural change of population","Bourgogne",2003,-0.3
"FR30","Crude rate of natural change of population","Nord - Pas-de-Calais",2003,4.5
"FR41","Crude rate of natural change of population","Lorraine",2003,2.1
"FR42","Crude rate of natural change of population","Alsace",2003,4.3
"FR43","Crude rate of natural change of population","Franche-Comté",2003,3.4
"FR51","Crude rate of natural change of population","Pays de la Loire",2003,3.8
"FR52","Crude rate of natural change of population","Bretagne",2003,1.9
"FR53","Crude rate of natural change of population","Poitou-Charentes",2003,-0.3
"FR61","Crude rate of natural change of population","Aquitaine",2003,0.3
"FR62","Crude rate of natural change of population","Midi-Pyrénées",2003,0.8
"FR63","Crude rate of natural change of population","Limousin",2003,-3.6
"FR71","Crude rate of natural change of population","Rhône-Alpes",2003,4.9
"FR72","Crude rate of natural change of population","Auvergne",2003,-0.8
"FR81","Crude rate of natural change of population","Languedoc-Roussillon",2003,0.9
"FR82","Crude rate of natural change of population","Provence-Alpes-Côte d'Azur",2003,1.6
"FR83","Crude rate of natural change of population","Corse",2003,-0.3
"FR91","Crude rate of natural change of population","Guadeloupe (NUTS 2010)",2003,10
"FR92","Crude rate of natural change of population","Martinique (NUTS 2010)",2003,6.9
"FR93","Crude rate of natural change of population","Guyane (NUTS 2010)",2003,25.6
"FR94","Crude rate of natural change of population","Réunion (NUTS 2010)",2003,13.7
"HR03","Crude rate of natural change of population","Jadranska Hrvatska",2003,-2.3
"HR04","Crude rate of natural change of population","Kontinentalna Hrvatska",2003,-3.3
"HU10","Crude rate of natural change of population","Közép-Magyarország",2003,-3.9
"HU21","Crude rate of natural change of population","Közép-Dunántúl",2003,-3.6
"HU22","Crude rate of natural change of population","Nyugat-Dunántúl",2003,-4.5
"HU23","Crude rate of natural change of population","Dél-Dunántúl",2003,-5.1
"HU31","Crude rate of natural change of population","Észak-Magyarország",2003,-4.4
"HU32","Crude rate of natural change of population","Észak-Alföld",2003,-2.6
"HU33","Crude rate of natural change of population","Dél-Alföld",2003,-5.4
"IE01","Crude rate of natural change of population","Border, Midland and Western",2003,6.2
"IE02","Crude rate of natural change of population","Southern and Eastern",2003,8.8
"IS00","Crude rate of natural change of population","Ísland",2003,8
"ITC1","Crude rate of natural change of population","Piemonte",2003,-3.4
"ITC2","Crude rate of natural change of population","Valle d'Aosta/Vallée d'Aoste",2003,-1.3
"ITC3","Crude rate of natural change of population","Liguria",2003,-7.3
"ITC4","Crude rate of natural change of population","Lombardia",2003,-0.2
"ITF1","Crude rate of natural change of population","Abruzzo",2003,-2.1
"ITF2","Crude rate of natural change of population","Molise",2003,-2.9
"ITF3","Crude rate of natural change of population","Campania",2003,2.8
"ITF4","Crude rate of natural change of population","Puglia",2003,1.5
"ITF5","Crude rate of natural change of population","Basilicata",2003,-0.6
"ITF6","Crude rate of natural change of population","Calabria",2003,0.3
"ITG1","Crude rate of natural change of population","Sicilia",2003,0.7
"ITG2","Crude rate of natural change of population","Sardegna",2003,-0.6
"ITH1","Crude rate of natural change of population","Provincia Autonoma di Bolzano/Bozen",2003,3.1
"ITH2","Crude rate of natural change of population","Provincia Autonoma di Trento",2003,0.7
"ITH3","Crude rate of natural change of population","Veneto",2003,0
"ITH4","Crude rate of natural change of population","Friuli-Venezia Giulia",2003,-4.2
"ITH5","Crude rate of natural change of population","Emilia-Romagna",2003,-3.1
"ITI1","Crude rate of natural change of population","Toscana",2003,-3.8
"ITI2","Crude rate of natural change of population","Umbria",2003,-2.9
"ITI3","Crude rate of natural change of population","Marche",2003,-2.3
"ITI4","Crude rate of natural change of population","Lazio",2003,-0.1
"LI00","Crude rate of natural change of population","Liechtenstein",2003,3.8
"LT00","Crude rate of natural change of population","Lietuva",2003,-3.2
"LU00","Crude rate of natural change of population","Luxembourg",2003,2.8
"LV00","Crude rate of natural change of population","Latvija",2003,-4.9
"ME00","Crude rate of natural change of population","Crna Gora",2003,4.3
"MK00","Crude rate of natural change of population","Poranesna jugoslovenska Republika Makedonija",2003,2.9
"MT00","Crude rate of natural change of population","Malta",2003,2.1
"NL11","Crude rate of natural change of population","Groningen",2003,1.5
"NL12","Crude rate of natural change of population","Friesland (NL)",2003,3.3
"NL13","Crude rate of natural change of population","Drenthe",2003,2.1
"NL21","Crude rate of natural change of population","Overijssel",2003,4.5
"NL22","Crude rate of natural change of population","Gelderland",2003,3.4
"NL23","Crude rate of natural change of population","Flevoland",2003,9.8
"NL31","Crude rate of natural change of population","Utrecht",2003,6.1
"NL32","Crude rate of natural change of population","Noord-Holland",2003,4.1
"NL33","Crude rate of natural change of population","Zuid-Holland",2003,3.4
"NL34","Crude rate of natural change of population","Zeeland",2003,1.4
"NL41","Crude rate of natural change of population","Noord-Brabant",2003,3.8
"NL42","Crude rate of natural change of population","Limburg (NL)",2003,0.1
"NO01","Crude rate of natural change of population","Oslo og Akershus",2003,6.1
"NO02","Crude rate of natural change of population","Hedmark og Oppland",2003,-1.6
"NO03","Crude rate of natural change of population","Sør-Østlandet",2003,0.8
"NO04","Crude rate of natural change of population","Agder og Rogaland",2003,4.6
"NO05","Crude rate of natural change of population","Vestlandet",2003,3.5
"NO06","Crude rate of natural change of population","Trøndelag",2003,2.8
"NO07","Crude rate of natural change of population","Nord-Norge",2003,1.7
"PL11","Crude rate of natural change of population","Lódzkie",2003,-3.5
"PL12","Crude rate of natural change of population","Mazowieckie",2003,-1.2
"PL21","Crude rate of natural change of population","Malopolskie",2003,1
"PL22","Crude rate of natural change of population","Slaskie",2003,-1.4
"PL31","Crude rate of natural change of population","Lubelskie",2003,-0.7
"PL32","Crude rate of natural change of population","Podkarpackie",2003,1.2
"PL33","Crude rate of natural change of population","Swietokrzyskie",2003,-1.6
"PL34","Crude rate of natural change of population","Podlaskie",2003,-0.8
"PL41","Crude rate of natural change of population","Wielkopolskie",2003,0.8
"PL42","Crude rate of natural change of population","Zachodniopomorskie",2003,0.5
"PL43","Crude rate of natural change of population","Lubuskie",2003,0.3
"PL51","Crude rate of natural change of population","Dolnoslaskie",2003,-1.4
"PL52","Crude rate of natural change of population","Opolskie",2003,-1.2
"PL61","Crude rate of natural change of population","Kujawsko-Pomorskie",2003,0.4
"PL62","Crude rate of natural change of population","Warminsko-Mazurskie",2003,1.7
"PL63","Crude rate of natural change of population","Pomorskie",2003,2
"PT11","Crude rate of natural change of population","Norte",2003,1.8
"PT15","Crude rate of natural change of population","Algarve",2003,-0.3
"PT16","Crude rate of natural change of population","Centro (PT)",2003,-2.6
"PT17","Crude rate of natural change of population","Área Metropolitana de Lisboa",2003,2.4
"PT18","Crude rate of natural change of population","Alentejo",2003,-5.4
"PT20","Crude rate of natural change of population","Região Autónoma dos Açores (PT)",2003,1.8
"PT30","Crude rate of natural change of population","Região Autónoma da Madeira (PT)",2003,1.4
"RO11","Crude rate of natural change of population","Nord-Vest",2003,-2.4
"RO12","Crude rate of natural change of population","Centru",2003,-1.1
"RO21","Crude rate of natural change of population","Nord-Est",2003,0
"RO22","Crude rate of natural change of population","Sud-Est",2003,-2
"RO31","Crude rate of natural change of population","Sud - Muntenia",2003,-4.2
"RO32","Crude rate of natural change of population","Bucuresti - Ilfov",2003,-3.2
"RO41","Crude rate of natural change of population","Sud-Vest Oltenia",2003,-4.2
"RO42","Crude rate of natural change of population","Vest",2003,-4
"SE11","Crude rate of natural change of population","Stockholm",2003,4.9
"SE12","Crude rate of natural change of population","Östra Mellansverige",2003,0.2
"SE21","Crude rate of natural change of population","Småland med öarna",2003,-1.2
"SE22","Crude rate of natural change of population","Sydsverige",2003,0.3
"SE23","Crude rate of natural change of population","Västsverige",2003,0.8
"SE31","Crude rate of natural change of population","Norra Mellansverige",2003,-3.1
"SE32","Crude rate of natural change of population","Mellersta Norrland",2003,-2.9
"SE33","Crude rate of natural change of population","Övre Norrland",2003,-1
"SI01","Crude rate of natural change of population","Vzhodna Slovenija (NUTS 2010)",2003,-2
"SI02","Crude rate of natural change of population","Zahodna Slovenija (NUTS 2010)",2003,0
"SK01","Crude rate of natural change of population","Bratislavský kraj",2003,-1
"SK02","Crude rate of natural change of population","Západné Slovensko",2003,-2
"SK03","Crude rate of natural change of population","Stredné Slovensko",2003,-0.2
"SK04","Crude rate of natural change of population","Východné Slovensko",2003,2.7
"UKC1","Crude rate of natural change of population","Tees Valley and Durham",2003,-0.1
"UKC2","Crude rate of natural change of population","Northumberland and Tyne and Wear",2003,-1.1
"UKD1","Crude rate of natural change of population","Cumbria",2003,-1.6
"UKD3","Crude rate of natural change of population","Greater Manchester",2003,1.6
"UKD4","Crude rate of natural change of population","Lancashire",2003,-0.1
"UKD6","Crude rate of natural change of population","Cheshire",2003,0.3
"UKD7","Crude rate of natural change of population","Merseyside",2003,-0.4
"UKE1","Crude rate of natural change of population","East Yorkshire and Northern Lincolnshire",2003,-0.7
"UKE2","Crude rate of natural change of population","North Yorkshire",2003,-0.9
"UKE3","Crude rate of natural change of population","South Yorkshire",2003,0.5
"UKE4","Crude rate of natural change of population","West Yorkshire",2003,2.9
"UKF1","Crude rate of natural change of population","Derbyshire and Nottinghamshire",2003,0
"UKF2","Crude rate of natural change of population","Leicestershire, Rutland and Northamptonshire",2003,2.6
"UKF3","Crude rate of natural change of population","Lincolnshire",2003,-1.9
"UKG1","Crude rate of natural change of population","Herefordshire, Worcestershire and Warwickshire",2003,-0.1
"UKG2","Crude rate of natural change of population","Shropshire and Staffordshire",2003,0.1
"UKG3","Crude rate of natural change of population","West Midlands",2003,3.1
"UKH1","Crude rate of natural change of population","East Anglia",2003,0.2
"UKH2","Crude rate of natural change of population","Bedfordshire and Hertfordshire",2003,3.8
"UKH3","Crude rate of natural change of population","Essex",2003,1.1
"UKI1","Crude rate of natural change of population","Inner London (NUTS 2010)",2003,9.8
"UKI2","Crude rate of natural change of population","Outer London (NUTS 2010)",2003,5.3
"UKJ1","Crude rate of natural change of population","Berkshire, Buckinghamshire and Oxfordshire",2003,4.5
"UKJ2","Crude rate of natural change of population","Surrey, East and West Sussex",2003,-0.3
"UKJ3","Crude rate of natural change of population","Hampshire and Isle of Wight",2003,0.7
"UKJ4","Crude rate of natural change of population","Kent",2003,0.9
"UKK1","Crude rate of natural change of population","Gloucestershire, Wiltshire and Bristol/Bath area",2003,1.4
"UKK2","Crude rate of natural change of population","Dorset and Somerset",2003,-2.7
"UKK3","Crude rate of natural change of population","Cornwall and Isles of Scilly",2003,-2.9
"UKK4","Crude rate of natural change of population","Devon",2003,-2.5
"UKL1","Crude rate of natural change of population","West Wales and The Valleys",2003,-1.7
"UKL2","Crude rate of natural change of population","East Wales",2003,0.7
"UKM2","Crude rate of natural change of population","Eastern Scotland",2003,-0.6
"UKM3","Crude rate of natural change of population","South Western Scotland",2003,-1.6
"UKM5","Crude rate of natural change of population","North Eastern Scotland",2003,0.2
"UKM6","Crude rate of natural change of population","Highlands and Islands",2003,-2.1
"UKN0","Crude rate of natural change of population","Northern Ireland (UK)",2003,4.2
"AT11","Crude rate of net migration plus statistical adjustment","Burgenland (AT)",2004,7
"AT12","Crude rate of net migration plus statistical adjustment","Niederösterreich",2004,8.2
"AT13","Crude rate of net migration plus statistical adjustment","Wien",2004,13.1
"AT21","Crude rate of net migration plus statistical adjustment","Kärnten",2004,2.3
"AT22","Crude rate of net migration plus statistical adjustment","Steiermark",2004,4.7
"AT31","Crude rate of net migration plus statistical adjustment","Oberösterreich",2004,3.8
"AT32","Crude rate of net migration plus statistical adjustment","Salzburg",2004,2.6
"AT33","Crude rate of net migration plus statistical adjustment","Tirol",2004,5
"AT34","Crude rate of net migration plus statistical adjustment","Vorarlberg",2004,3.9
"BE10","Crude rate of net migration plus statistical adjustment","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest",2004,1.4
"BE21","Crude rate of net migration plus statistical adjustment","Prov. Antwerpen",2004,3.5
"BE22","Crude rate of net migration plus statistical adjustment","Prov. Limburg (BE)",2004,2.9
"BE23","Crude rate of net migration plus statistical adjustment","Prov. Oost-Vlaanderen",2004,4.7
"BE24","Crude rate of net migration plus statistical adjustment","Prov. Vlaams-Brabant",2004,4.4
"BE25","Crude rate of net migration plus statistical adjustment","Prov. West-Vlaanderen",2004,2.7
"BE31","Crude rate of net migration plus statistical adjustment","Prov. Brabant Wallon",2004,6
"BE32","Crude rate of net migration plus statistical adjustment","Prov. Hainaut",2004,2.5
"BE33","Crude rate of net migration plus statistical adjustment","Prov. Liège",2004,4
"BE34","Crude rate of net migration plus statistical adjustment","Prov. Luxembourg (BE)",2004,4.6
"BE35","Crude rate of net migration plus statistical adjustment","Prov. Namur",2004,5.3
"BG31","Crude rate of net migration plus statistical adjustment","Severozapaden",2004,-9.8
"BG32","Crude rate of net migration plus statistical adjustment","Severen tsentralen",2004,-7.5
"BG33","Crude rate of net migration plus statistical adjustment","Severoiztochen",2004,-1.8
"BG34","Crude rate of net migration plus statistical adjustment","Yugoiztochen",2004,-4
"BG41","Crude rate of net migration plus statistical adjustment","Yugozapaden",2004,6.3
"BG42","Crude rate of net migration plus statistical adjustment","Yuzhen tsentralen",2004,-4.4
"CH01","Crude rate of net migration plus statistical adjustment","Région lémanique",2004,7.8
"CH02","Crude rate of net migration plus statistical adjustment","Espace Mittelland",2004,4.5
"CH03","Crude rate of net migration plus statistical adjustment","Nordwestschweiz",2004,4
"CH04","Crude rate of net migration plus statistical adjustment","Zürich",2004,7
"CH05","Crude rate of net migration plus statistical adjustment","Ostschweiz",2004,1.8
"CH06","Crude rate of net migration plus statistical adjustment","Zentralschweiz",2004,3.8
"CH07","Crude rate of net migration plus statistical adjustment","Ticino",2004,7.9
"CY00","Crude rate of net migration plus statistical adjustment","Kypros",2004,9.7
"CZ01","Crude rate of net migration plus statistical adjustment","Praha",2004,3.7
"CZ02","Crude rate of net migration plus statistical adjustment","Strední Cechy",2004,8.4
"CZ03","Crude rate of net migration plus statistical adjustment","Jihozápad",2004,0.5
"CZ04","Crude rate of net migration plus statistical adjustment","Severozápad",2004,0.7
"CZ05","Crude rate of net migration plus statistical adjustment","Severovýchod",2004,-0.1
"CZ06","Crude rate of net migration plus statistical adjustment","Jihovýchod",2004,1.2
"CZ07","Crude rate of net migration plus statistical adjustment","Strední Morava",2004,-1.4
"CZ08","Crude rate of net migration plus statistical adjustment","Moravskoslezsko",2004,-2
"DE11","Crude rate of net migration plus statistical adjustment","Stuttgart",2004,1.2
"DE12","Crude rate of net migration plus statistical adjustment","Karlsruhe",2004,2.2
"DE13","Crude rate of net migration plus statistical adjustment","Freiburg",2004,2.8
"DE14","Crude rate of net migration plus statistical adjustment","Tübingen",2004,1.7
"DE21","Crude rate of net migration plus statistical adjustment","Oberbayern",2004,2.7
"DE22","Crude rate of net migration plus statistical adjustment","Niederbayern",2004,2.3
"DE23","Crude rate of net migration plus statistical adjustment","Oberpfalz",2004,1.5
"DE24","Crude rate of net migration plus statistical adjustment","Oberfranken",2004,0.2
"DE25","Crude rate of net migration plus statistical adjustment","Mittelfranken",2004,2.4
"DE26","Crude rate of net migration plus statistical adjustment","Unterfranken",2004,0.8
"DE27","Crude rate of net migration plus statistical adjustment","Schwaben",2004,2.6
"DE30","Crude rate of net migration plus statistical adjustment","Berlin",2004,0.5
"DE40","Crude rate of net migration plus statistical adjustment","Brandenburg",2004,0.4
"DE50","Crude rate of net migration plus statistical adjustment","Bremen",2004,3.1
"DE60","Crude rate of net migration plus statistical adjustment","Hamburg",2004,1.3
"DE71","Crude rate of net migration plus statistical adjustment","Darmstadt",2004,3.1
"DE72","Crude rate of net migration plus statistical adjustment","Gießen",2004,0.2
"DE73","Crude rate of net migration plus statistical adjustment","Kassel",2004,0.4
"DE80","Crude rate of net migration plus statistical adjustment","Mecklenburg-Vorpommern",2004,-4.9
"DE91","Crude rate of net migration plus statistical adjustment","Braunschweig",2004,0.6
"DE92","Crude rate of net migration plus statistical adjustment","Hannover",2004,1.9
"DE93","Crude rate of net migration plus statistical adjustment","Lüneburg",2004,4.1
"DE94","Crude rate of net migration plus statistical adjustment","Weser-Ems",2004,2.7
"DEA1","Crude rate of net migration plus statistical adjustment","Düsseldorf",2004,1
"DEA2","Crude rate of net migration plus statistical adjustment","Köln",2004,3.6
"DEA3","Crude rate of net migration plus statistical adjustment","Münster",2004,0.4
"DEA4","Crude rate of net migration plus statistical adjustment","Detmold",2004,0.9
"DEA5","Crude rate of net migration plus statistical adjustment","Arnsberg",2004,-0.3
"DEB1","Crude rate of net migration plus statistical adjustment","Koblenz",2004,2.3
"DEB2","Crude rate of net migration plus statistical adjustment","Trier",2004,2.2
"DEB3","Crude rate of net migration plus statistical adjustment","Rheinhessen-Pfalz",2004,3
"DEC0","Crude rate of net migration plus statistical adjustment","Saarland",2004,-0.6
"DED2","Crude rate of net migration plus statistical adjustment","Dresden",2004,-1.5
"DEE0","Crude rate of net migration plus statistical adjustment","Sachsen-Anhalt",2004,-6.7
"DEF0","Crude rate of net migration plus statistical adjustment","Schleswig-Holstein",2004,4
"DEG0","Crude rate of net migration plus statistical adjustment","Thüringen",2004,-4.2
"EE00","Crude rate of net migration plus statistical adjustment","Eesti",2004,-2.6
"EL11","Crude rate of net migration plus statistical adjustment","Anatoliki Makedonia, Thraki (NUTS 2010)",2004,5.4
"EL12","Crude rate of net migration plus statistical adjustment","Kentriki Makedonia (NUTS 2010)",2004,3.8
"EL13","Crude rate of net migration plus statistical adjustment","Dytiki Makedonia (NUTS 2010)",2004,0.7
"EL14","Crude rate of net migration plus statistical adjustment","Thessalia (NUTS 2010)",2004,0.3
"EL21","Crude rate of net migration plus statistical adjustment","Ipeiros (NUTS 2010)",2004,3.4
"EL22","Crude rate of net migration plus statistical adjustment","Ionia Nisia (NUTS 2010)",2004,1
"EL23","Crude rate of net migration plus statistical adjustment","Dytiki Ellada (NUTS 2010)",2004,-2.2
"EL24","Crude rate of net migration plus statistical adjustment","Sterea Ellada (NUTS 2010)",2004,-0.4
"EL25","Crude rate of net migration plus statistical adjustment","Peloponnisos (NUTS 2010)",2004,-0.2
"EL30","Crude rate of net migration plus statistical adjustment","Attiki",2004,3.3
"EL41","Crude rate of net migration plus statistical adjustment","Voreio Aigaio",2004,4
"EL42","Crude rate of net migration plus statistical adjustment","Notio Aigaio",2004,6.3
"EL43","Crude rate of net migration plus statistical adjustment","Kriti",2004,4.2
"EL51","Crude rate of net migration plus statistical adjustment","Anatoliki Makedonia, Thraki",2004,5.4
"EL52","Crude rate of net migration plus statistical adjustment","Kentriki Makedonia",2004,3.8
"EL53","Crude rate of net migration plus statistical adjustment","Dytiki Makedonia",2004,0.7
"EL54","Crude rate of net migration plus statistical adjustment","Ipeiros",2004,3.4
"EL61","Crude rate of net migration plus statistical adjustment","Thessalia",2004,0.3
"EL62","Crude rate of net migration plus statistical adjustment","Ionia Nisia",2004,1
"EL63","Crude rate of net migration plus statistical adjustment","Dytiki Ellada",2004,-2.2
"EL64","Crude rate of net migration plus statistical adjustment","Sterea Ellada",2004,-0.4
"EL65","Crude rate of net migration plus statistical adjustment","Peloponnisos",2004,-0.2
"ES11","Crude rate of net migration plus statistical adjustment","Galicia",2004,6.3
"ES12","Crude rate of net migration plus statistical adjustment","Principado de Asturias",2004,5.4
"ES13","Crude rate of net migration plus statistical adjustment","Cantabria",2004,12.3
"ES21","Crude rate of net migration plus statistical adjustment","País Vasco",2004,5.3
"ES22","Crude rate of net migration plus statistical adjustment","Comunidad Foral de Navarra",2004,11.6
"ES23","Crude rate of net migration plus statistical adjustment","La Rioja",2004,23
"ES24","Crude rate of net migration plus statistical adjustment","Aragón",2004,15.2
"ES30","Crude rate of net migration plus statistical adjustment","Comunidad de Madrid",2004,12.2
"ES41","Crude rate of net migration plus statistical adjustment","Castilla y León",2004,7.7
"ES42","Crude rate of net migration plus statistical adjustment","Castilla-la Mancha",2004,21.2
"ES43","Crude rate of net migration plus statistical adjustment","Extremadura",2004,5.8
"ES51","Crude rate of net migration plus statistical adjustment","Cataluña",2004,20.4
"ES52","Crude rate of net migration plus statistical adjustment","Comunidad Valenciana",2004,25.4
"ES53","Crude rate of net migration plus statistical adjustment","Illes Balears",2004,25.3
"ES61","Crude rate of net migration plus statistical adjustment","Andalucía",2004,14.1
"ES62","Crude rate of net migration plus statistical adjustment","Región de Murcia",2004,22.8
"ES63","Crude rate of net migration plus statistical adjustment","Ciudad Autónoma de Ceuta (ES)",2004,-2.2
"ES64","Crude rate of net migration plus statistical adjustment","Ciudad Autónoma de Melilla (ES)",2004,-5.2
"ES70","Crude rate of net migration plus statistical adjustment","Canarias (ES)",2004,23.1
"FI19","Crude rate of net migration plus statistical adjustment","Länsi-Suomi",2004,2.6
"FI1B","Crude rate of net migration plus statistical adjustment","Helsinki-Uusimaa",2004,1.7
"FI1C","Crude rate of net migration plus statistical adjustment","Etelä-Suomi",2004,1.9
"FI1D","Crude rate of net migration plus statistical adjustment","Pohjois- ja Itä-Suomi",2004,-1.1
"FI20","Crude rate of net migration plus statistical adjustment","Åland",2004,6.2
"FR10","Crude rate of net migration plus statistical adjustment","Île de France",2004,-1.3
"FR21","Crude rate of net migration plus statistical adjustment","Champagne-Ardenne",2004,-3.2
"FR22","Crude rate of net migration plus statistical adjustment","Picardie",2004,-1.5
"FR23","Crude rate of net migration plus statistical adjustment","Haute-Normandie",2004,-1.6
"FR24","Crude rate of net migration plus statistical adjustment","Centre (FR)",2004,2.6
"FR25","Crude rate of net migration plus statistical adjustment","Basse-Normandie",2004,0.9
"FR26","Crude rate of net migration plus statistical adjustment","Bourgogne",2004,1.4
"FR30","Crude rate of net migration plus statistical adjustment","Nord - Pas-de-Calais",2004,-4
